,Unnamed: 0,entity_cn,country,entity_en
154524,2334,上巴拉那,Paraguay,Nan
154525,2335,圣佩德罗,Paraguay,Nan
154526,2336,亚松森特别区,Paraguay,Nan
154527,2337,伊塔普亚,Paraguay,Nan
154528,2338,中央,Paraguay,Nan
154529,2339,加沙地带,Translation,Nan
154530,2340,西岸,Translation,Nan
154531,2341,北部,Bahrain,Nan
154532,2342,哈德,Bahrain,Nan
154533,2343,哈马德,Bahrain,Nan
154534,2344,里法,Bahrain,Nan
154535,2345,麦纳麦,Bahrain,Nan
154536,2346,穆哈拉格,Bahrain,Nan
154537,2347,西部,Bahrain,Nan
154538,2348,伊萨城,Bahrain,Nan
154539,2349,中部,Bahrain,Nan
154540,2350,阿克里,Brazil,Nan
154541,2351,阿拉戈斯,Brazil,Nan
154542,2352,阿马帕,Brazil,Nan
154543,2353,巴拉那,Brazil,Nan
154544,2354,巴西利亚,Brazil,Nan
154545,2355,巴伊亚,Brazil,Nan
154546,2356,北里奥格兰德,Brazil,Nan
154547,2357,伯南布哥,Brazil,Nan
154548,2358,戈亚斯,Brazil,Nan
154549,2359,朗多尼亚,Brazil,Nan
154550,2360,里约热内卢,Brazil,Nan
154551,2361,罗赖马,Brazil,Nan
154552,2362,马拉尼昂,Brazil,Nan
154553,2363,马托格罗索,Brazil,Nan
154554,2364,米纳斯吉拉斯,Brazil,Nan
154555,2365,南里奥格兰德,Brazil,Nan
154556,2366,南马托格罗索,Brazil,Nan
154557,2367,帕拉,Brazil,Nan
154558,2368,帕拉伊巴,Brazil,Nan
154559,2369,皮奥伊,Brazil,Nan
154560,2370,塞阿拉,Brazil,Nan
154561,2371,塞尔希培,Brazil,Nan
154562,2372,圣埃斯皮里图,Brazil,Nan
154563,2373,圣保罗,Brazil,Nan
154564,2374,圣卡塔琳娜,Brazil,Nan
154565,2375,托坎廷斯,Brazil,Nan
154566,2376,亚马孙,Brazil,Nan
154567,2377,布列斯特,Belarus,Nan
154568,2378,戈梅利,Belarus,Nan
154569,2379,格罗德诺,Belarus,Nan
154570,2380,明斯克市,Belarus,Nan
154571,2381,莫吉廖夫,Belarus,Nan
154572,2382,维捷布斯克,Belarus,Nan
154573,2383,布尔加斯,Bulgaria,Nan
154574,2384,卡斯科伏,Bulgaria,Nan
154575,2385,鲁塞,Bulgaria,Nan
154576,2386,洛维奇,Bulgaria,Nan
154577,2387,蒙塔纳,Bulgaria,Nan
154578,2388,普罗夫迪夫,Bulgaria,Nan
154579,2389,索非亚,Bulgaria,Nan
154580,2390,索非亚市,Bulgaria,Nan
154581,2391,瓦尔纳,Bulgaria,Nan
154582,2392,阿黎博里,Benin,Nan
154583,2393,阿塔科拉,Benin,Nan
154584,2394,滨海,Benin,Nan
154585,2395,波希康市,Benin,Nan
154586,2396,博尔古,Benin,Nan
154587,2397,大西洋,Benin,Nan
154588,2398,高原,Benin,Nan
154589,2399,库福,Benin,Nan
154590,2400,莫诺,Benin,Nan
154591,2401,丘陵,Benin,Nan
154592,2402,韦梅,Benin,Nan
154593,2403,峡谷,Benin,Nan
154594,2404,祖,Benin,Nan
154595,2405,埃诺,Belgium,Nan
154596,2406,安特卫普,Belgium,Nan
154597,2407,布拉班特-瓦隆,Belgium,Nan
154598,2408,布鲁塞尔,Belgium,Nan
154599,2409,东佛兰德,Belgium,Nan
154600,2410,佛兰芒-布拉班特,Belgium,Nan
154601,2411,列日,Belgium,Nan
154602,2412,林堡,Belgium,Nan
154603,2413,卢森堡,Belgium,Nan
154604,2414,那慕尔,Belgium,Nan
154605,2415,西佛兰德,Belgium,Nan
154606,2416,埃尔布隆格,Poland,Nan
154607,2417,奥尔什丁,Poland,Nan
154608,2418,奥斯特罗文卡,Poland,Nan
154609,2419,比得哥什,Poland,Nan
154610,2420,彼得库夫,Poland,Nan
154611,2421,比托姆,Poland,Nan
154612,2422,比亚瓦波德拉斯卡,Poland,Nan
154613,2423,比亚维斯托克,Poland,Nan
154614,2424,波莱,Poland,Nan
154615,2425,波兹南,Poland,Nan
154616,2426,达布罗瓦戈尼察,Poland,Nan
154617,2427,大波兰地区戈茹夫,Poland,Nan
154618,2428,弗罗茨瓦夫,Poland,Nan
154619,2429,弗沃茨瓦韦克,Poland,Nan
154620,2430,格但斯克,Poland,Nan
154621,2431,格丁尼亚,Poland,Nan
154622,2432,格利维采,Poland,Nan
154623,2433,格鲁琼兹,Poland,Nan
154624,2434,海乌姆,Poland,Nan
154625,2435,华沙,Poland,Nan
154626,2436,霍茹夫,Poland,Nan
154627,2437,卡利什,Poland,Nan
154628,2438,卡托维兹,Poland,Nan
154629,2439,凯尔采,Poland,Nan
154630,2440,科宁,Poland,Nan
154631,2441,科沙林,Poland,Nan
154632,2442,克拉科夫,Poland,Nan
154633,2443,克罗斯诺,Poland,Nan
154634,2444,拉多姆,Poland,Nan
154635,2445,莱格尼察,Poland,Nan
154636,2446,莱什诺,Poland,Nan
154637,2447,卢布林,Poland,Nan
154638,2448,鲁达,Poland,Nan
154639,2449,罗兹,Poland,Nan
154640,2450,绿山城,Poland,Nan
154641,2451,米什洛维采,Poland,Nan
154642,2452,皮瓦,Poland,Nan
154643,2453,普热梅希尔,Poland,Nan
154644,2454,普沃茨克,Poland,Nan
154645,2455,切哈努夫,Poland,Nan
154646,2456,热舒夫,Poland,Nan
154647,2457,什切青,Poland,Nan
154648,2458,斯凯尔涅维采,Poland,Nan
154649,2459,斯武普斯克,Poland,Nan
154650,2460,苏瓦乌基,Poland,Nan
154651,2461,索波特,Poland,Nan
154652,2462,索斯诺维茨,Poland,Nan
154653,2463,塔尔努夫,Poland,Nan
154654,2464,塔尔诺布热格,Poland,Nan
154655,2465,特切,Poland,Nan
154656,2466,托伦,Poland,Nan
154657,2467,瓦乌布日赫,Poland,Nan
154658,2468,沃姆扎,Poland,Nan
154659,2469,希米亚诺维采,Poland,Nan
154660,2470,希维诺乌伊希切,Poland,Nan
154661,2471,希维托赫洛维采,Poland,Nan
154662,2472,谢德尔采,Poland,Nan
154663,2473,谢拉兹,Poland,Nan
154664,2474,新松奇,Poland,Nan
154665,2475,雅沃兹诺,Poland,Nan
154666,2476,耶莱尼亚古拉,Poland,Nan
154667,2477,扎布热,Poland,Nan
154668,2478,扎莫希奇,Poland,Nan
154669,2479,奥尔托,Bolivia,Nan
154670,2480,奥鲁罗,Bolivia,Nan
154671,2481,贝尼,Bolivia,Nan
154672,2482,波多西,Bolivia,Nan
154673,2483,基拉科洛,Bolivia,Nan
154674,2484,科恰班巴,Bolivia,Nan
154675,2485,拉巴斯,Bolivia,Nan
154676,2486,潘多,Bolivia,Nan
154677,2487,丘基萨卡,Bolivia,Nan
154678,2488,萨卡巴,Bolivia,Nan
154679,2489,圣克鲁斯,Bolivia,Nan
154680,2490,塔里哈,Bolivia,Nan
154681,2491,波萨维纳,Bosnia and Herzegovina,Nan
154682,2492,波斯尼亚－波德里涅,Bosnia and Herzegovina,Nan
154683,2493,多米斯拉夫格勒,Bosnia and Herzegovina,Nan
154684,2494,黑塞哥维那－涅雷特瓦,Bosnia and Herzegovina,Nan
154685,2495,萨拉热窝,Bosnia and Herzegovina,Nan
154686,2496,图兹拉－波德里涅,Bosnia and Herzegovina,Nan
154687,2497,乌纳－萨纳,Bosnia and Herzegovina,Nan
154688,2498,西波斯尼亚,Bosnia and Herzegovina,Nan
154689,2499,西黑塞哥维那,Bosnia and Herzegovina,Nan
154690,2500,泽尼察－多博伊,Bosnia and Herzegovina,Nan
154691,2501,中波斯尼亚,Bosnia and Herzegovina,Nan
154692,2502,橘园,Belize,Nan
154693,2503,卡约,Belize,Nan
154694,2504,科罗萨尔,Belize,Nan
154695,2505,斯坦港,Belize,Nan
154696,2506,托莱多,Belize,Nan
154697,2507,巴雷,Burkina Faso,Nan
154698,2508,巴姆,Burkina Faso,Nan
154699,2509,巴瓦,Burkina Faso,Nan
154700,2510,巴泽加,Burkina Faso,Nan
154701,2511,波尼,Burkina Faso,Nan
154702,2512,布尔古,Burkina Faso,Nan
154703,2513,布尔基恩德,Burkina Faso,Nan
154704,2514,布古里巴,Burkina Faso,Nan
154705,2515,冈祖尔古,Burkina Faso,Nan
154706,2516,古尔马,Burkina Faso,Nan
154707,2517,济罗,Burkina Faso,Nan
154708,2518,卡焦戈,Burkina Faso,Nan
154709,2519,凯内杜古,Burkina Faso,Nan
154710,2520,科蒙加里,Burkina Faso,Nan
154711,2521,科莫埃,Burkina Faso,Nan
154712,2522,孔皮恩加,Burkina Faso,Nan
154713,2523,孔西,Burkina Faso,Nan
154714,2524,库尔佩罗戈,Burkina Faso,Nan
154715,2525,库尔维奥戈,Burkina Faso,Nan
154716,2526,库里滕加,Burkina Faso,Nan
154717,2527,雷拉巴,Burkina Faso,Nan
154718,2528,罗卢姆,Burkina Faso,Nan
154719,2529,穆翁,Burkina Faso,Nan
154720,2530,纳门滕加,Burkina Faso,Nan
154721,2531,纳乌里,Burkina Faso,Nan
154722,2532,纳亚拉,Burkina Faso,Nan
154723,2533,尼亚尼亚,Burkina Faso,Nan
154724,2534,努姆比埃尔,Burkina Faso,Nan
154725,2535,帕索雷,Burkina Faso,Nan
154726,2536,塞诺,Burkina Faso,Nan
154727,2537,桑吉,Burkina Faso,Nan
154728,2538,桑马滕加,Burkina Faso,Nan
154729,2539,苏鲁,Burkina Faso,Nan
154730,2540,苏姆,Burkina Faso,Nan
154731,2541,塔波阿,Burkina Faso,Nan
154732,2542,图伊,Burkina Faso,Nan
154733,2543,乌埃,Burkina Faso,Nan
154734,2544,乌布里滕加,Burkina Faso,Nan
154735,2545,乌达兰,Burkina Faso,Nan
154736,2546,锡西里,Burkina Faso,Nan
154737,2547,亚加,Burkina Faso,Nan
154738,2548,亚滕加,Burkina Faso,Nan
154739,2549,伊奥巴,Burkina Faso,Nan
154740,2550,宗德韦奥戈,Burkina Faso,Nan
154741,2551,宗多马,Burkina Faso,Nan
154742,2552,布班扎,Burundi,Nan
154743,2553,布鲁里,Burundi,Nan
154744,2554,布琼布拉城市,Burundi,Nan
154745,2555,布琼布拉乡村,Burundi,Nan
154746,2556,恩戈齐,Burundi,Nan
154747,2557,基龙多,Burundi,Nan
154748,2558,基特加,Burundi,Nan
154749,2559,卡鲁济,Burundi,Nan
154750,2560,卡扬扎,Burundi,Nan
154751,2561,坎库佐,Burundi,Nan
154752,2562,鲁塔纳,Burundi,Nan
154753,2563,鲁伊吉,Burundi,Nan
154754,2564,马坎巴,Burundi,Nan
154755,2565,穆拉姆维亚,Burundi,Nan
154756,2566,穆瓦洛,Burundi,Nan
154757,2567,穆因加,Burundi,Nan
154758,2568,锡比托凯,Burundi,Nan
154759,2569,海州,North Korea,Nan
154760,2570,惠山,North Korea,Nan
154761,2571,江界,North Korea,Nan
154762,2572,开城,North Korea,Nan
154763,2573,罗先,North Korea,Nan
154764,2574,南浦,North Korea,Nan
154765,2575,平壤,North Korea,Nan
154766,2576,清津,North Korea,Nan
154767,2577,沙里院,North Korea,Nan
154768,2578,咸兴,North Korea,Nan
154769,2579,新义州,North Korea,Nan
154770,2580,元山,North Korea,Nan
154771,2581,奥胡斯,Denmark,Nan
154772,2582,北日德兰,Denmark,Nan
154773,2583,博恩霍尔姆,Denmark,Nan
154774,2584,菲特烈堡,Denmark,Nan
154775,2585,菲茵,Denmark,Nan
154776,2586,哥本哈根,Denmark,Nan
154777,2587,里伯,Denmark,Nan
154778,2588,灵克宾,Denmark,Nan
154779,2589,罗斯基勒,Denmark,Nan
154780,2590,南日德兰,Denmark,Nan
154781,2591,斯多斯特姆,Denmark,Nan
154782,2592,维堡,Denmark,Nan
154783,2593,维厄勒,Denmark,Nan
154784,2594,西希兰,Denmark,Nan
154785,2595,阿恩斯贝格,Germany,Nan
154786,2596,爱尔福特,Germany,Nan
154787,2597,安斯巴格,Germany,Nan
154788,2598,奥格斯堡,Germany,Nan
154789,2599,柏林,Germany,Nan
154790,2600,拜伊罗特,Germany,Nan
154791,2601,比勒费尔德,Germany,Nan
154792,2602,波茨坦,Germany,Nan
154793,2603,波鸿,Germany,Nan
154794,2604,不来梅,Germany,Nan
154795,2605,不伦瑞克,Germany,Nan
154796,2606,达姆施塔特,Germany,Nan
154797,2607,代特莫尔特,Germany,Nan
154798,2608,德累斯顿,Germany,Nan
154799,2609,德绍,Germany,Nan
154800,2610,杜塞尔多夫,Germany,Nan
154801,2611,法兰克福,Germany,Nan
154802,2612,弗赖堡,Germany,Nan
154803,2613,哈雷,Germany,Nan
154804,2614,汉堡,Germany,Nan
154805,2615,汉诺威,Germany,Nan
154806,2616,基尔,Germany,Nan
154807,2617,吉森,Germany,Nan
154808,2618,卡尔斯鲁厄,Germany,Nan
154809,2619,卡塞尔,Germany,Nan
154810,2620,开姆尼斯,Germany,Nan
154811,2621,科布伦次,Germany,Nan
154812,2622,科隆,Germany,Nan
154813,2623,莱比锡,Germany,Nan
154814,2624,兰茨胡特,Germany,Nan
154815,2625,吕讷堡,Germany,Nan
154816,2626,马格德堡,Germany,Nan
154817,2627,曼海姆,Germany,Nan
154818,2628,美因兹,Germany,Nan
154819,2629,明斯特,Germany,Nan
154820,2630,慕尼黑,Germany,Nan
154821,2631,纽伦堡,Germany,Nan
154822,2632,什未林,Germany,Nan
154823,2633,斯图加特,Germany,Nan
154824,2634,特里尔,Germany,Nan
154825,2635,威斯巴登,Germany,Nan
154826,2636,维尔茨堡,Germany,Nan
154827,2637,阿伊莱乌,Translation,Nan
154828,2638,阿伊纳罗,Translation,Nan
154829,2639,埃尔梅拉,Translation,Nan
154830,2640,安贝诺,Translation,Nan
154831,2641,包考,Translation,Nan
154832,2642,博博纳罗,Translation,Nan
154833,2643,帝力,Translation,Nan
154834,2644,科瓦利马,Translation,Nan
154835,2645,劳滕,Translation,Nan
154836,2646,利基卡,Translation,Nan
154837,2647,马纳图托,Translation,Nan
154838,2648,马努法伊,Translation,Nan
154839,2649,维克克,Translation,Nan
154840,2650,滨海区,Togo,Nan
154841,2651,草原区,Togo,Nan
154842,2652,高原区,Togo,Nan
154843,2653,卡拉区,Togo,Nan
154844,2654,中部区,Togo,Nan
154845,2655,阿巴坎,Russia,Nan
154846,2656,阿尔汉格尔斯克,Russia,Nan
154847,2657,阿金斯科耶,Russia,Nan
154848,2658,阿纳德尔,Russia,Nan
154849,2659,阿斯特拉罕,Russia,Nan
154850,2660,埃利斯塔,Russia,Nan
154851,2661,奥廖尔,Russia,Nan
154852,2662,奥伦堡,Russia,Nan
154853,2663,巴尔瑙尔,Russia,Nan
154854,2664,奔萨,Russia,Nan
154855,2665,彼得罗巴甫洛夫斯克,Russia,Nan
154856,2666,彼得罗扎沃茨克,Russia,Nan
154857,2667,彼尔姆,Russia,Nan
154858,2668,比罗比詹,Russia,Nan
154859,2669,别尔哥罗德,Russia,Nan
154860,2670,伯力,Russia,Nan
154861,2671,布拉戈维申斯克,Russia,Nan
154862,2672,布良斯克,Russia,Nan
154863,2673,车里雅宾斯克,Russia,Nan
154864,2674,赤塔,Russia,Nan
154865,2675,顿河畔罗斯托夫,Russia,Nan
154866,2676,鄂木斯克,Russia,Nan
154867,2677,伏尔加格勒,Russia,Nan
154868,2678,弗拉基米尔,Russia,Nan
154869,2679,弗拉季高加索,Russia,Nan
154870,2680,戈尔诺－阿尔泰斯克,Russia,Nan
154871,2681,格罗兹尼,Russia,Nan
154872,2682,海参崴,Russia,Nan
154873,2683,汉特－曼西斯克,Russia,Nan
154874,2684,基洛夫,Russia,Nan
154875,2685,加里宁格勒,Russia,Nan
154876,2686,喀山,Russia,Nan
154877,2687,卡卢加,Russia,Nan
154878,2688,科斯特罗马,Russia,Nan
154879,2689,克拉斯诺达尔,Russia,Nan
154880,2690,克拉斯诺亚尔斯克,Russia,Nan
154881,2691,克麦罗沃,Russia,Nan
154882,2692,克孜勒,Russia,Nan
154883,2693,库德姆卡尔,Russia,Nan
154884,2694,库尔干,Russia,Nan
154885,2695,库尔斯克,Russia,Nan
154886,2696,利佩茨克,Russia,Nan
154887,2697,梁赞,Russia,Nan
154888,2698,马哈奇卡拉,Russia,Nan
154889,2699,马加丹,Russia,Nan
154890,2700,马加斯,Russia,Nan
154891,2701,迈科普,Russia,Nan
154892,2702,摩尔曼斯克,Russia,Nan
154893,2703,莫斯科,Russia,Nan
154894,2704,纳尔奇克,Russia,Nan
154895,2705,纳里扬马尔,Russia,Nan
154896,2706,南萨哈林斯克,Russia,Nan
154897,2707,诺夫哥罗德,Russia,Nan
154898,2708,帕拉纳,Russia,Nan
154899,2709,普斯科夫,Russia,Nan
154900,2710,切博克萨雷,Russia,Nan
154901,2711,切尔克斯克,Russia,Nan
154902,2712,秋明,Russia,Nan
154903,2713,萨拉托夫,Russia,Nan
154904,2714,萨兰斯克,Russia,Nan
154905,2715,萨列哈尔德,Russia,Nan
154906,2716,萨马拉,Russia,Nan
154907,2717,瑟克特夫卡尔,Russia,Nan
154908,2718,圣彼得堡,Russia,Nan
154909,2719,斯摩棱斯克,Russia,Nan
154910,2720,斯塔夫罗波尔,Russia,Nan
154911,2721,坦波夫,Russia,Nan
154912,2722,特维尔,Russia,Nan
154913,2723,图拉,Russia,Nan
154914,2724,托木斯克,Russia,Nan
154915,2725,沃罗涅什,Russia,Nan
154916,2726,沃洛格达,Russia,Nan
154917,2727,乌法,Russia,Nan
154918,2728,乌兰乌德,Russia,Nan
154919,2729,乌里扬诺夫斯克,Russia,Nan
154920,2730,乌斯季奥尔登斯基,Russia,Nan
154921,2731,下诺夫哥罗德,Russia,Nan
154922,2732,新西伯利亚,Russia,Nan
154923,2733,雅库茨克,Russia,Nan
154924,2734,雅罗斯拉夫尔,Russia,Nan
154925,2735,叶卡捷林堡,Russia,Nan
154926,2736,伊尔库茨克,Russia,Nan
154927,2737,伊热夫斯克,Russia,Nan
154928,2738,伊万诺沃,Russia,Nan
154929,2739,约什卡尔奥拉,Russia,Nan
154930,2740,阿苏艾,Ecuador,Nan
154931,2741,埃尔奥罗,Ecuador,Nan
154932,2742,埃斯梅拉尔达斯,Ecuador,Nan
154933,2743,玻利瓦尔,Ecuador,Nan
154934,2744,瓜亚斯,Ecuador,Nan
154935,2745,加拉帕戈斯,Ecuador,Nan
154936,2746,卡尔奇,Ecuador,Nan
154937,2747,卡尼亚尔,Ecuador,Nan
154938,2748,科托帕希,Ecuador,Nan
154939,2749,洛哈,Ecuador,Nan
154940,2750,洛斯里奥斯,Ecuador,Nan
154941,2751,马纳比,Ecuador,Nan
154942,2752,莫罗纳－圣地亚哥,Ecuador,Nan
154943,2753,纳波，奥雷利亚纳,Ecuador,Nan
154944,2754,帕斯塔萨,Ecuador,Nan
154945,2755,皮钦查,Ecuador,Nan
154946,2756,钦博拉索,Ecuador,Nan
154947,2757,萨莫拉－钦奇佩,Ecuador,Nan
154948,2758,苏昆毕奥斯,Ecuador,Nan
154949,2759,通古拉瓦,Ecuador,Nan
154950,2760,因巴布拉,Ecuador,Nan
154951,2761,安塞巴,Eritrea,Nan
154952,2762,北红海,Eritrea,Nan
154953,2763,加什·巴尔卡,Eritrea,Nan
154954,2764,南部,Eritrea,Nan
154955,2765,南红海,Eritrea,Nan
154956,2766,中部,Eritrea,Nan
154957,2767,阿尔勒,France,Nan
154958,2768,阿雅克修,France,Nan
154959,2769,艾克斯,France,Nan
154960,2770,奥尔良,France,Nan
154961,2771,巴黎,France,Nan
154962,2772,贝桑松,France,Nan
154963,2773,第戎,France,Nan
154964,2774,弗雷瑞斯,France,Nan
154965,2775,卡昂,France,Nan
154966,2776,雷恩,France,Nan
154967,2777,里昂,France,Nan
154968,2778,里尔,France,Nan
154969,2779,利摩日,France,Nan
154970,2780,鲁昂,France,Nan
154971,2781,马赛,France,Nan
154972,2782,梅斯,France,Nan
154973,2783,蒙彼利埃,France,Nan
154974,2784,南特,France,Nan
154975,2785,尼斯,France,Nan
154976,2786,沙隆,France,Nan
154977,2787,图卢兹,France,Nan
154978,2788,瓦朗斯,France,Nan
154979,2789,亚眠,France,Nan
154980,2790,达沃,Philippines,Nan
154981,2791,卡卢坎,Philippines,Nan
154982,2792,马尼拉,Philippines,Nan
154983,2793,宿务,Philippines,Nan
154984,2794,埃斯波,Finland,Nan
154985,2795,奥卢,Finland,Nan
154986,2796,波里,Finland,Nan
154987,2797,博尔沃,Finland,Nan
154988,2798,海门林纳,Finland,Nan
154989,2799,赫尔辛基,Finland,Nan
154990,2800,卡亚尼,Finland,Nan
154991,2801,科科拉,Finland,Nan
154992,2802,科特卡,Finland,Nan
154993,2803,库奥皮奥,Finland,Nan
154994,2804,拉赫蒂,Finland,Nan
154995,2805,拉彭兰塔,Finland,Nan
154996,2806,罗瓦涅米,Finland,Nan
154997,2807,玛丽港,Finland,Nan
154998,2808,米凯利,Finland,Nan
154999,2809,坦佩雷,Finland,Nan
155000,2810,图尔库,Finland,Nan
155001,2811,瓦萨,Finland,Nan
155002,2812,万塔,Finland,Nan
155003,2813,约恩苏,Finland,Nan
155004,2814,保尔,Cape Verde,Nan
155005,2815,波多诺伏,Cape Verde,Nan
155006,2816,博阿维斯塔岛,Cape Verde,Nan
155007,2817,布拉瓦岛,Cape Verde,Nan
155008,2818,大里贝拉,Cape Verde,Nan
155009,2819,福古岛,Cape Verde,Nan
155010,2820,马尤岛,Cape Verde,Nan
155011,2821,莫斯特罗,Cape Verde,Nan
155012,2822,普拉亚,Cape Verde,Nan
155013,2823,萨尔岛,Cape Verde,Nan
155014,2824,圣安唐岛,Cape Verde,Nan
155015,2825,圣地亚哥岛,Cape Verde,Nan
155016,2826,圣多明戈,Cape Verde,Nan
155017,2827,圣菲利普,Cape Verde,Nan
155018,2828,圣卡塔琳娜,Cape Verde,Nan
155019,2829,圣克鲁斯,Cape Verde,Nan
155020,2830,圣米戈尔,Cape Verde,Nan
155021,2831,圣尼古拉岛,Cape Verde,Nan
155022,2832,圣维森特岛,Cape Verde,Nan
155023,2833,塔拉法尔,Cape Verde,Nan
155024,2834,阿劳卡,Colombia,Nan
155025,2835,安提奥基亚,Colombia,Nan
155026,2836,北桑坦德,Colombia,Nan
155027,2837,波哥大首都区,Colombia,Nan
155028,2838,博利瓦尔,Colombia,Nan
155029,2839,博亚卡,Colombia,Nan
155030,2840,大西洋,Colombia,Nan
155031,2841,瓜维亚雷,Colombia,Nan
155032,2842,瓜希拉,Colombia,Nan
155033,2843,瓜伊尼亚,Colombia,Nan
155034,2844,金迪奥,Colombia,Nan
155035,2845,卡尔达斯,Colombia,Nan
155036,2846,卡克塔,Colombia,Nan
155037,2847,卡萨纳雷,Colombia,Nan
155038,2848,考卡,Colombia,Nan
155039,2849,考卡山谷,Colombia,Nan
155040,2850,科尔多巴,Colombia,Nan
155041,2851,昆迪纳马卡,Colombia,Nan
155042,2852,利萨拉尔达,Colombia,Nan
155043,2853,马格达雷那,Colombia,Nan
155044,2854,梅塔,Colombia,Nan
155045,2855,纳里尼奥,Colombia,Nan
155046,2856,普图马约,Colombia,Nan
155047,2857,乔科,Colombia,Nan
155048,2858,塞萨尔,Colombia,Nan
155049,2859,桑坦德,Colombia,Nan
155050,2860,圣安德烈斯-普罗维登西亚,Colombia,Nan
155051,2861,苏克雷,Colombia,Nan
155052,2862,托利马,Colombia,Nan
155053,2863,维查达,Colombia,Nan
155054,2864,沃佩斯,Colombia,Nan
155055,2865,乌伊拉,Colombia,Nan
155056,2866,亚马孙,Colombia,Nan
155057,2867,阿拉胡埃拉,Costa Rica,Nan
155058,2868,埃雷迪亚,Costa Rica,Nan
155059,2869,瓜纳卡斯特,Costa Rica,Nan
155060,2870,卡塔戈,Costa Rica,Nan
155061,2871,利蒙,Costa Rica,Nan
155062,2872,蓬塔雷纳斯,Costa Rica,Nan
155063,2873,圣何塞,Costa Rica,Nan
155064,2874,奥尔金,Cuba,Nan
155065,2875,比那尔德里奥,Cuba,Nan
155066,2876,比亚克拉拉,Cuba,Nan
155067,2877,格拉玛,Cuba,Nan
155068,2878,关塔那摩,Cuba,Nan
155069,2879,哈瓦那,Cuba,Nan
155070,2880,哈瓦那城,Cuba,Nan
155071,2881,卡马圭,Cuba,Nan
155072,2882,拉斯图纳斯,Cuba,Nan
155073,2883,马坦萨斯,Cuba,Nan
155074,2884,马亚里,Cuba,Nan
155075,2885,曼萨尼罗,Cuba,Nan
155076,2886,青年岛特区,Cuba,Nan
155077,2887,圣地亚哥,Cuba,Nan
155078,2888,圣斯皮里图斯,Cuba,Nan
155079,2889,西恩富戈斯,Cuba,Nan
155080,2890,谢戈德阿维拉,Cuba,Nan
155081,2891,埃塞奎博群岛-西德梅拉拉,Guyana,Nan
155082,2892,巴里马-瓦伊尼,Guyana,Nan
155083,2893,波默伦-苏佩纳姆,Guyana,Nan
155084,2894,波塔罗-锡帕鲁尼,Guyana,Nan
155085,2895,德梅拉拉-马海卡,Guyana,Nan
155086,2896,东伯比斯-科兰太因,Guyana,Nan
155087,2897,库尤尼-马扎鲁尼,Guyana,Nan
155088,2898,马海卡-伯比斯,Guyana,Nan
155089,2899,上德梅拉拉-伯比斯,Guyana,Nan
155090,2900,上塔库图-上埃塞奎博,Guyana,Nan
155091,2901,阿尔卡累克,Kazakhstan,Nan
155092,2902,阿克莫拉,Kazakhstan,Nan
155093,2903,阿克苏,Xinjiang,Akesu
155094,2904,阿克托别,Kazakhstan,Nan
155095,2905,阿拉木图,Kazakhstan,Nan
155096,2906,阿雷斯,Kazakhstan,Nan
155097,2907,阿斯塔纳市,Kazakhstan,Nan
155098,2908,阿特劳,Kazakhstan,Nan
155099,2909,埃基巴斯图兹,Kazakhstan,Nan
155100,2910,巴尔喀什,Kazakhstan,Nan
155101,2911,巴甫洛达尔,Kazakhstan,Nan
155102,2912,北哈萨克斯坦,Kazakhstan,Nan
155103,2913,东哈萨克斯坦,Kazakhstan,Nan
155104,2914,济良诺夫斯克,Kazakhstan,Nan
155105,2915,江布尔,Kazakhstan,Nan
155106,2916,杰兹卡兹甘,Kazakhstan,Nan
155107,2917,卡拉干达,Kazakhstan,Nan
155108,2918,卡拉扎尔,Kazakhstan,Nan
155109,2919,卡普恰盖,Kazakhstan,Nan
155110,2920,科斯塔奈,Kazakhstan,Nan
155111,2921,克孜勒奥尔达,Kazakhstan,Nan
155112,2922,肯套,Kazakhstan,Nan
155113,2923,库尔恰托夫,Kazakhstan,Nan
155114,2924,利萨科夫斯克,Kazakhstan,Nan
